address1,address2,city,country,email,id,latitude,longitude,name,phone,state,zip
127 Sunrise Drive,,Avonmore,US,pet_connection@hotmail.com,PA114,40.5285,-79.4659,"Pet Connection, Inc.",724-697-5262,PA,15618
PO Box 838,11878 PA-85,Kittanning,US,orphansofthestorm@hotmail.com,PA37,40.8146,-79.521,Orphans of the Storm,(724) 548-4520,PA,16201
,,Kittanning,US,therescueaddress@hotmail.com,PA757,40.8146,-79.521,Rembier Farms,,PA,16201
386 Route 217,,Latrobe,US,afahs@aol.com,PA60,40.3088,-79.3836,Action For Animals Inc. Humane Society,(724) 539-2544,PA,15650
PO Box 784,varies by foster home,Franklin,US,adoptpreciouspaws@gmail.com,PA176,41.4004,-79.8237,Precious Paws Animal Rescue,814-671-9827  ,PA,16323
,,Stahlstown,US,info@catstwilight.org,PA736,40.1492,-79.3324,Cat's Twilight,(412) 245-1585,PA,15687
PO Box 42,,Stahlstown,US,Helpingheartshealingtails@gmail.com,PA959,40.1492,-79.3324,Helping Hearts & Healing Tails Animal Rescue,814-421-7078,PA,15687
1265 Bumble Bee Rd,,Accident,US,,MD439,39.6293,-79.32,"HART for Animals, Inc",(301) 387-7729,MD,21520
286 S. Main,"Seneca, PA   16346",Oil City,US,venangocountyhumanesociety@gmail.com,PA275,41.431999999999995,-79.7032,Venango County Humane Society,(814) 677-4040,PA,16301
P.O. Box 54,,McKean,US,becauseyoucarerescue@gmail.com,PA194,41.9929,-80.1434,Because You Care Inc.,814-476-1212,PA,16426
191 Airport Road,,Indiana,US,questions@incohumanesociety.com,PA41,40.6152,-79.1709,Indiana County Humane Society Inc.,724-465-7387/3977  ,PA,15701
220 Beck Road,,Indiana,US,fff@pghmail.com,PA516,40.6152,-79.1709,Four Footed Friends,(724) 349-1144,PA,15701
"Mailing: P.O. Box 804, Clarion PA 16235",11348 Route 322,Shippenville,US,adoptions@clarionpaws.org,PA653,41.246,-79.4311,Clarion PAWS,814-229-1231  ,PA,16254
PO Box 182,204 Whitetail Road,Somerset,US,info@somersetpets.com,PA245,40.0061,-79.0821,Humane Society of Somerset County,(814) 443-2121,PA,15501
,,Erie,US,eriearearabbitsocietyandrescue@gmail.com,PA896,42.0727,-80.1498,Erie Area Rabbit Society and Rescue (E.A.R.S.),(814) 838-9732,PA,16506
,,Erie,US,hopeadoptme@gmail.com,PA1040,42.0727,-80.1498,Hope for Erie Animal Wellness,,PA,16506
,,Strattanville,US,clarionpups@gmail.com,PA811,41.2022,-79.3278,Clarion PUPS,(814) 764-5580,PA,16258
,,Erie,US,erieanimalnetwork@gmail.com,PA1015,42.0753,-80.0714,Erie Animal Network,,PA,16509
2407 Zimmerly Road,"Erie, PA 16506",Erie,US,nwpahs@choiceonemail.com,PA162,42.0988,-80.0897,Humane Society of Northwestern Pennsylvania,814-835-8331,PA,16508
,,Erie,US,katecopp@gmail.com,PA777,42.1242,-79.9989,Copp's Cavies Rodent Alliance,,PA,16510
HC 84 Box 12,,Keyser,US,brisimone1@gmail.com,WV85,39.5133,-78.9825,The Mineral County Humane Society Inc.,304-813-6966 ,WV,26750
1511 The Pines Road,,Monterey,US,info@highlandcountyhumanesociety.org,VA634,38.3217,-79.7042,Highland County Humane Society,540-908-9152,VA,24465
,,Monterey,US,lbdr@htcnet.org,VA765,38.3217,-79.7042,Little Big Dog Rescue,(540) 468-3096,VA,24465
,,Brookville,US,willowrunsanctuary@yahoo.com,PA917,41.1601,-79.0803,"Willow Run Sanctuary & Adoptions, Inc..",(814) 849-7466,PA,15825
,,Punxsutawney,US,justusfta@gmail.com,PA998,40.945,-78.9751,Just Us For the Animals,,PA,15767
PO Box 804,,Franklin,US,pawswv26807@yahoo.com,WV123,38.6439,-79.3299,Pendleton Animal Welfare Shelter,304-358-3644  ,WV,26807
,,Vienna,CA,helpingpawsrescue@gmail.com,ON260,42.683333000000005,-80.8,Helping Paws Rescue,,ON,N0J 1Z0
,,Cumberland,US,alioopadoptions@gmail.com,MD394,39.6379,-78.7879,Ali Oop Adoptions,,MD,21502
,,Sherman,US,pb505@yahoo.com,NY1010,42.1609,-79.5965,"Little Angels Animal Sanctuary, Inc",(716) 338-6068,NY,14781
1550 Highway 3,,Delhi,CA,taffyslegacy@gmail.com,ON518,42.85,-80.5,Taffy's Legacy Canine Rescue and Rehabilitation,(519) 570-7160,ON,N4B 2W6
7540 N. Gale Street,,Westfield,US,adoptions@caninerescue.org,NY323,42.3262,-79.5689,Northern Chautauqua Canine Rescue Inc.,(716) 326-7297,NY,14787
59 East Main Street,,Westfield,US,thriftykitty@fairpoint.net,NY726,42.3262,-79.5689,Westfield Stray Cat Rescue,(716) 326-2404,NY,14787
,,Simcoe,CA,onbhrescue@yahoo.ca,ON401,42.833333,-80.3,Ontario Bloodhound Rescue,,ON,N3Y 4K6
2170 Old Furnace Rd.,,Harrisonburg,US,info@rhspca.org,VA149,38.4434,-78.8728,Rockingham-Harrisonburg SPCA,(540) 434-5270,VA,22801
122 S Main St.,,Harrisonburg,US,catscradlevirginia@gmail.com,VA175,38.4434,-78.8728,Cat's Cradle of the Shenandoah Valley,(540) 433-1135,VA,22801
910 N Liberty Street,,Harrisonburg,US,adoptions@anicira.org,VA732,38.4367,-78.874,Anicira Veterinary Center,(540) 217-2512,VA,22802
,,Woodstock,CA,changeforpaws@gmail.com,ON548,43.133333,-80.75,Change For Paws,,ON,N4S 4L8
,,Staunton,US,ChaampApplication@gmail.com,VA127,38.1564,-79.0777,Chesapeake Area Alaskan Malamute Protection,Do not call -- email only,VA,24401
33 Archery Lane,,Staunton,US,augustaregionalspca@yahoo.com,VA197,38.1564,-79.0777,Augusta Regional SPCA,540-885-7722,VA,24401
,,Staunton,US,brsmith003@gmail.com,VA632,38.1564,-79.0777,Virginia Paws for Pits,,VA,24401
268 Landfill Rd,,Edinburg,US,animalshelter@shenandoahcountyva.us,VA207,38.8416,-78.5427,Shenandoah County Animal Shelter,540-984-8955 ,VA,22824
,,Edinburg,US,info@perpetualcare.org,VA277,38.8416,-78.5427,Perpetual Care,(888) 355-7091,VA,22824
PO Box 173,,Woodstock,US,info@hsscva.org,VA380,38.8767,-78.5105,Humane Society of Shenandoah County Va Inc.,(540) 421-4842,VA,22664
,,Dunkirk,US,caninereststop@rocketmail.com,NY1011,42.4673,-79.3371,Canine Rest Stop,,NY,14048
,,Dunkirk,US,chris_dillenburg@yahoo.com,NY1014,42.4673,-79.3371,Bloodhound Network of WNY,,NY,14048
431 E. Chestnut Street,,Dunkirk,US,lakeshorehumanesociety@yahoo.com,NY1205,42.4673,-79.3371,The Lakeshore Humane Society,716-672-1991,NY,14048
P.O. Box 261,,Drumbo,CA,pounddog.ca@gmail.com,ON426,43.233333,-80.55,Pound Dog Rescue,,ON,N0J 1G0
,,Brantford,CA,heartstohomesfelines@gmail.com,ON535,43.1301,-80.2644,Hearts to Homes Feline Rescue & Sanctuary,5193044244,ON,N3T 0G4
396 Rolling Mountain Road,,Bentonville,US,MartinsDogFarm@gmail.com,VA737,38.8276,-78.3181,Martin's Dog Farm Rescue,5406356655,VA,22610
,,Arthur,CA,traci.dogspeed@gmail.com,ON313,43.4,-80.65,Dog Speed Animal Rescue Society,,ON,N0B 1G0
245 Dartnall Rd,,Hamilton,CA,mmacnab@hbspca.com,ON491,43.11600000000001,-79.828,Hamilton Burlington SPCA,905 574-7722,ON,L8W 3V9
,,Cambridge,CA,info@rescuedogsmatch.com,ON416,43.366927000000004,-80.306983,Rescue Dogs Match,519-574-1743 ,ON,N1R 8J6
P.O. Box 32116,Preston Postal Outlet,Cambridge,CA,grandriverrescue@hotmail.com,ON280,43.402015999999996,-80.358024,Grand River All Breed Rescue,,ON,N3H 5M2
,,Hamilton,CA,ladybirdanimalsanctuary@gmail.com,ON394,43.226224,-79.865593,Ladybird Animal Sanctuary,,ON,L9A 0A6
,,Hamilton,CA,sunrisehaven@hotmail.com,ON277,43.25899999999999,-79.923,SunriseHaven Rescue,,ON,L8S 2W8
,,Hamilton,CA,inquirieshammercitypaws@gmail.com,ON544,43.25899999999999,-79.923,Hammer City Paws Rescue,,ON,L8S 3E2
375 Jeri Allen Way,,Ruckersville,US,madisongreenehumanesociety@gmail.com,VA270,38.2395,-78.3976,Madison-Greene Humane Society,(434) 985-3203,VA,22968
,,Ruckersville,US,,VA781,38.2395,-78.3976,Houses of Wood and Straw,(434) 882-1847,VA,22968
,,Cambridge,CA,haviva@rabbitrescue.ca,ON79,43.43189,-80.30781999999999,Rabbit Rescue Inc.,(519) 651-2345,ON,N3C 0E6
,,Charlottesville,US,blueridgedogrescue@gmail.com,VA558,38.073,-78.4887,Blue Ridge Dog Rescue,(434) 531-4355,VA,22901
3355 Berkmar Dr.,,Charlottesville,US,info@caspca.org,VA96,38.073,-78.4887,Charlottesville-Albemarle SPCA,(434) 973-5959,VA,22901
,,Hamilton,CA,nazsayani123@gmail.com,ON447,43.263000000000005,-79.83800000000001,Pariah INDog Rescue,,ON,L8L 5G4
,,Stoney Creek,CA,deannaaarfrescue@yahoo.ca,ON104,43.216,-79.742,AARF - Animal Angel Rescue Foundation,,ON,L8G 3H1
,,Hamilton,CA,adoptions@priderescue.ca,ON169,43.216,-79.742,The Pride Rescue,Please E-Mail  ,ON,L8G 2G2
,,Hamilton,CA,adoption@uglymuttsdogrescue.com,ON247,43.257,-79.8,Ugly Mutts Dog Rescue,Please Email,ON,L8H 4K1
,,Hamilton,CA,jupitersgirl@hotmail.ca,ON496,43.257,-79.8,Pantry Four Paws,(905) 528-2855,ON,L8H 5N7
PO Box 5696,,Charlottesville,US,margaret@ExtraMileDogRescue.org,VA465,38.0292,-78.4769,Extra Mile Dog Rescue,,VA,22905
PO Box 4466,,Charlottesville,US,info@voicesforanimals.org,VA493,38.0292,-78.4769,Voices for Animals,434-979-1200,VA,22905
16 Mill Street North,,Waterdown,CA,anadoptflam@gmail.com,ON130,43.333333,-79.883333,Animal Adoptions of Flamborough Inc.,905-689-7801,ON,L0R 2H0
PO Box 93013,,Burlington,CA,info@WeRescueCats.ca,ON119,43.346000000000004,-79.847,Abandoned Cats Rescue,(647) 866-8988,ON,L7M 4A3
,,Guelph,CA,info@savemedogrescue.ca,ON436,43.55,-80.25,Save Me Rescue,,ON,N1H 5K2
,,Guelph,CA,info-ca@ifaw.org,ON513,43.55,-80.25,Northern Dogs Project - IFAW,1 888 500 4329,ON,N1H 2G6
,,Guelph,CA,safe.meow@gmail.com,ON558,43.55,-80.25,SaFeMEOW,(519) 803-4737,ON,N1E 4Y1
PO Box 1032,,Culpeper,US,info@culpeperhumanesociety.com,VA121,38.4741,-78.0091,Humane Society of Culpeper,,VA,22701
10144 James Monroe Highway,,Culpeper,US,marlboroman2034@aol.com,VA410,38.4741,-78.0091,Culpeper County Animal Shelter,540-547-4477  ,VA,22701
,,Culpeper,US,cffrescue@hotmail.com,VA615,38.4741,-78.0091,Culpeper Felines & Friends,540-717-0770,VA,22701
,,Culpeper,US,GoodMews22@aol.com,VA767,38.4741,-78.0091,Forgotten Felines of Culpeper,(540) 825-3744,VA,22701
,,Burlington,CA,info@travelersanimalrescue.com,ON448,43.40464,-79.79759,Travelers Animal Rescue,,ON,L7L 7L2
11362 Porter Rd,,Orange,US,gjenkins@orangecountyva.gov,VA123,38.2448,-78.1024,Orange County Animal Shelter,(540) 672-1124,VA,22960
,,Barrie,CA,adopt@furryfriendsshelter.org,ON71,43.391000000000005,-79.681,Furry Friends Shelter Inc,,ON,L4N 5R8
,,Oakville,CA,adogsdreamrescue@cogeco.ca,ON377,43.428000000000004,-79.75399999999999,A Dog's Dream Rescue,(905) 617-0427,ON,L6H 1K4
2525 Prince Michael Dr.,P.O.Box 40056,Oakville,CA,info@ninthlifecatrescue.org,ON388,43.428000000000004,-79.75399999999999,Ninth Life Cat Rescue,905-301-3532,ON,L6H 5K9
,,Oakville,CA,info@niagaradogrescue.org,ON522,43.43,-79.686,Niagara Dog Rescue,,ON,L6L 3C9
445 Cornwall Road,,Oakville,CA,adoptions@omhs.ca,ON391,43.475,-79.707,Oakville & Milton Humane Society,905-845-1551 ext 147,ON,L6J 7S8
5239 Union Mills Road,,Troy,US,office@fspca.org,VA125,37.9435,-78.2355,Fluvanna SPCA,(434) 591-0123,VA,22974
,,Troy,US,Greendogsunleashed@yahoo.com,VA655,37.9435,-78.2355,Green Dogs Unleashed,,VA,22974
,,Mississauga,CA,canadianchinchillarescue@gmail.com,ON405,43.511,-79.62899999999999,Canadian Chinchilla Rescue,,ON,L5J 2E3
,,Mississauga,CA,contact@dibsrescue.com,ON525,43.595,-79.743,DIBS Rescue,,ON,L5N 7S7
P.O Box 152,3353 Credit Woodlands,Mississauga,CA,,ON107,43.56,-79.65,Mississauga Humane Society,905-271-0883 ,ON,L5C 2M1
735 Central Parkway West,,Mississauga,CA,mypet@mississauga.ca,ON180,43.56,-79.65,City of Mississauga Animal Services,905-896-5864,ON,L5C 4H4
,,Brampton,CA,PAWSANDTAILSADOPTIONS@GMAIL.COM,ON449,43.67100000000001,-79.753,Paws and Tails Adoptions,,ON,L6Y 1T9
,,Mississauga,CA,chiara.avacatrescue@gmail.com,ON54,43.601000000000006,-79.593,Action Volunteers for Animals - Toronto West,,ON,L4Y 3T6
,,Neustadt,CA,angelarmsrescue@gmail.com,ON469,44.083333,-81.0,Angel Arms Rescue,,ON,N0G 2M0
,,Etobicoke,CA,info@adoptadogsavealife.com,ON60,43.628,-79.523,Adopt-a-Dog/Save-a-Life,416-787-3862 ,ON,M8Z 4L5
18 Sacred Heart Ave,,Mineral,US,lcpound2000@yahoo.com,VA115,37.9918,-77.89699999999999,Louisa County Animal Shelter,540-894-4219  ,VA,23117
,,Etobicoke,CA,dogsunlimitedrescue@yahoo.ca,ON527,43.635,-79.494,Dogs Unlimited Rescue Toronto,(416) 538-8559,ON,M8Y 1S3
,,Etobicoke,CA,adopt@torontocatrescue.ca,ON29,43.655,-79.512,Toronto Cat Rescue,(416) 538-8592,ON,M8X 1Y3
,,Etobicoke,CA,info@blackdogrescue.ca,ON493,43.655,-79.512,Black Dog Rescue,,ON,M8X 1B3
063055 Dufferin Rd. 3,,East Garafraxa,CA,tish@catsanonymous.ca,ON10,43.91817,-80.10410999999999,Cats Anonymous,519-855-6850  ,ON,L9W 7J1
54 Zion Springs Lane,,Louisa,US,kstraley.ac@gmail.com,VA109,37.8378,-77.9588,Animal Connections,(434) 242-9925,VA,23093
P.O. Box 1837,,Louisa,US,info@louisahumanesociety.com,VA182,37.8378,-77.9588,Louisa Humane Society,,VA,23093
,,Louisa,US,info@animalcareassistanceprogram.org,VA776,37.8378,-77.9588,Animal Care Assistance Program (ACAP),(540) 850-2680,VA,23093
,P.O. Box 20026 1077 North Service Road M,Toronto,CA,,ON76,43.662,-79.468,Abbey Cat Adoptions,(416) 284-2140,ON,M6P 1P3
,,Toronto,CA,info@etobicokehumanesociety.com,ON46,43.696999999999996,-79.533,Etobicoke Humane Society,416.249.6100,ON,M9P 3B6
,,Toronto,CA,Info@allhumanekind.com,ON532,43.6408,-79.4146,All Humane Kind,,ON,M6K 3M4
,,Toronto,CA,adoptions@homewardboundrescue.ca,ON233,43.678000000000004,-79.487,Homeward Bound Rescue,,ON,M6N 4R8
,,Toronto,CA,sos.qc_ondogrescue@hotmail.com,ON209,43.659,-79.433,SOS Quebec Ontario Dog Rescue,email us for information,ON,M6K 2G3
,,Toronto,CA,pawsacrossthewater@gmail.com,ON552,43.659,-79.433,Paws Across the Water,,ON,M6K 1C6
,,York,CA,info@freekoreandogs.org,ON550,43.68600000000001,-79.45100000000001,Free Korean Dogs ,,ON,M6E 3L8
,,Palgrave,CA,dogchaser.gz@gmail.com,ON521,43.874332,-79.731646,Haven of the Heart,,ON,L0N 1P0
,,Bolton,CA,ourangelsdr@gmail.com,ON484,43.883333,-79.733333,Our Angels Dog Rescue,,ON,L7E 5R7
70 Tigi Court,Unit 47,Vaughan,CA,animal.services@vaughan.ca,ON389,43.88,-79.497,Vaughan Animal Services,(905) 832-2281,ON,L6A 1T1
,,Tottenham,CA,bluediamond4pets@gmail.com,ON523,44.016667,-79.81666700000001,Blue Diamond Rescue,905-939-7397,ON,L0G 1W0
,,Richmond Hill,CA,Contact@forgottenones.ca,ON170,43.865,-79.434,"Forgotten Ones Cat Rescue & Adoption Inc.,",,ON,L4C 9S3
5545 4th Concession,Tosorontio,Alliston,CA,,ON172,44.083333,-79.783333,Alliston & District Humane Society,705 458-9038,ON,L0G 1A0
549 Tenth Line,,Collingwood,CA,info@gths.ca,ON45,44.504709999999996,-80.25327,Georgian Triangle Humane Society,(705) 445 5204  ,ON,L9Y 0W1
,,Newmarket,CA,countrycaninerescue@gmail.com,ON511,44.05,-79.442,Country K9,,ON,L3Y 2J3
,,Barrie,CA,preciousrescue@hotmail.com,ON263,44.4107,-79.6997,Precious Paws Rescue,,ON,L4M 4Y9
26815 Civic Centre Road,,Keswick,CA,animal-control@georgina.ca,ON53,44.25,-79.466667,Georgina Animal Shelter and Adoption Centre,(800) 898-8606,ON,L4P 3G1
,,Gravenhurst,CA,cottagepawsrescue@gmail.com,ON528,44.9139,-79.3937,Cottage Paws Rescue,,ON,P1P 0A1
,,Huntsville,CA,info@muskokaanimalrescue.com,ON376,45.333333,-79.216667,Muskoka Animal Rescue,,ON,P1H 2E1
P.O. Box 135,,Sundridge,CA,info@almaguinpetrescue.ca,ON482,45.766667,-79.4,Almaguin Pet Rescue,(705) 498-1456,ON,P0A 1Z0
226 West 5th Street,,Wahoo,US,debora@hometownworks.com,NE80,41.2042,-96.6323,SCLP Pet Rescue,402 432 2814 ,NE,68066
,,Columbus,US,gay.pet55@gmail.com,NE79,41.4408,-97.3599,"Bright Futures Pet Adoption & Rescue, Inc.",402-563-4744  ,NE,68601
236 West 6th Street,,Fremont,US,fetchingfureverhomes@gmail.com,NE141,41.4501,-96.5059,FurEver Home Inc,(402) 979-8800,NE,68025
19107 Ames Avenue,,Omaha,US,midwestwheatenrescue@yahoo.com,NE92,41.2709,-96.2411,Midwest Wheaten Rescue,402.850.9292,NE,68022
,,Omaha,US,midamericabostonrescue@gmail.com,NE57,41.2928,-96.1845,MidAmerica Boston Terrier Rescue,(402) 510-1346,NE,68116
PO Box 540073,,Omaha,US,Jenjen25@aol.com,NE31,41.2359,-96.1676,Nebraska Boston Terrier Rescue,Email please  ,NE,68130
,,Omaha,US,info@miniaussierescue.org,NE78,41.2023,-96.1595,Mini Aussie Rescue & Support (MARS)  NE,,NE,68135
,,Boys Town,US,info@grrin.org,NE39,41.26,-96.1317,Golden Retriever Rescue in Nebraska,(402) 330-6680      ,NE,68010
15324 Cuming Street,,Omaha,US,flyingjrt@aol.com,NE35,41.263999999999996,-96.1174,Jack Russell Terrier Rescue,402.963.9722,NE,68154
,,Omaha,US,info@littlewhitedogrescue.org,NE75,41.2018,-96.1255,Little White Dog Rescue,,NE,68137
,,Omaha,US,greatplains@cox.net,NE81,41.2366,-96.1164,Great Plains Pointer Rescue,,NE,68144
,,Omaha,US,adopt@nebraskadachshundrescue.org,NE77,41.1688,-96.1291,Nebraska Dachshund Rescue,,NE,68138
PO Box 641818,,Omaha,US,felinefriendz@yahoo.com,NE54,41.2946,-96.1005,Feline Friendz in NE,402-778-1111,NE,68164
147 S. 4th St,,Blair,US,manager@blairanimalshelter.org,NE137,41.5371,-96.1248,Jeanette Hunt Animal Shelter,402-533-2743,NE,68008
8929 Fort St,,Omaha,US,nhs@nehumanesociety.org,NE73,41.2957,-96.0537,Nebraska Humane Society,402-444-7800,NE,68134
,,Omaha,US,wagntrainterrierrescue@yahoo.com,NE107,41.2648,-96.0502,Wag N Train Terrier Rescue,Please email us.,NE,68114
POB 390684,"All Areas - NE, IA, SD",Omaha,US,dron95@yahoo.com,NE16,41.2648,-96.0502,Doberman Rescue of Nebraska Inc.,402-614-4495,NE,68114
,,Omaha,US,helpinghandro@gmail.com,NE23,41.202,-96.0538,Helping Hand 4 Animals Inc.,,NE,68127
14110 South 84th Street,,Papillion,US,email@townandcountryhumanesociety.org,NE05,41.1573,-96.0414,Town and Country Humane Society,(402) 339-5355,NE,68046
,,Omaha,US,pugpartners@gmail.com,NE88,41.2928,-95.9962,Pug Partners Of Nebraska,(888) 509-1940,NE,68104
,,Omaha,US,handsheartspaws@cox.net,NE113,41.2414,-95.9968,"Hands, Hearts and Paws",,NE,68106
,,Omaha,US,info@homewardboundintheheartland.info,NE89,41.2372,-95.9324,Homeward Bound in the Heartland Animal Rescue,402-706-7313,NE,68108
,,Bellevue,US,nbcr.foster@gmail.com,NE29,41.123000000000005,-95.9558,Nebraska Border Collie Rescue Inc,,NE,68123
,,Norfolk,US,furbabyrescuemidwest@gmail.com,NE133,42.0357,-97.4243,Furbaby Rescue Midwest Inc.,(402) 841-2366,NE,68701
,,Bellevue,US,thefosterkittenproject@gmail.com,NE145,41.1518,-95.9088,The Foster Kitten Project,(402) 651-8507,NE,68005
3175 H Avenue,,Walthill,US,12hillsdogrescue@gmail.com,NE91,42.1483,-96.4899,12 Hills Dog Rescue,402-846-5100,NE,68067
,,Sioux City,US,info@noahshopeanimalrescue.com,IA204,42.5061,-96.4318,Noah's Hope Animal Rescue,712 253-8394   ,IA,51103
,,Vermillion,US,npbr@everyboxercounts.com,SD26,42.7806,-96.9267,Northern Plains Boxer Rescue,(888) 405-7560,SD,57069
1015 Tri-View Avenue,,Sioux City,US,adopt@siouxlandhumanesociety.org,IA60,42.8238,-96.5594,SIOUXLAND HUMANE SOCIETY,(712) 252-2614,IA,51001
307 South 5th Ave,,Burwell,US,snowshoe@nctc.net,NE46,41.7817,-99.1322,Welcome Waggin' Rescue,308-346-4376 ,NE,68823
500 South Logan Street,,ONeill,US,info@holtcountyanimalshelter.com,NE63,42.4613,-98.6513,Holt County Animal Shelter,402 336-5435,NE,68763
,,Tyndall,US,paws_2_love@yahoo.com,SD16,42.9898,-97.8664,Paws To Love,,SD,57066
907 North 11th Avenue,,Broken Bow,US,k9haven48@yahoo.com,NE55,41.4045,-99.6397,K9HAVEN Rescue,308-872-5147,NE,68822
,,Sioux Falls,US,midwestpuppymillrescue@yahoo.com,SD60,43.5206,-96.7917,Midwest Puppy Mill Rescue,,SD,57106
,,Sioux Falls,US,dakotadachshund@hotmail.com,SD28,43.55,-96.7,Dakota Dachshund Rescue,605-310-8443,SD,57101
PO Box 464,,Sioux Falls,US,allcatsrescue@gmail.com,SD34,43.55,-96.7,All Cats Rescue,,SD,57101
PO Box 2321,,Sioux Falls,US,rachaelleighton@yahoo.com,SD41,43.55,-96.7,"Sioux Empire Pit Bull Rescue,inc",,SD,57101
,,Luverne,US,katannchow@mchsi.com,MN166,43.6565,-96.2094,Katann Chow Rescue of Southwestern Minnesota,507-283-4576(please use email)  ,MN,56156
PO Box 355,,Mitchell,US,mitchellanimalrescue@gmail.com,SD54,43.711000000000006,-98.0241,Mitchell Animal Rescue,605-770-2170 ,SD,57301
1401 S Main,,Mitchell,US,purrnruff@yahoo.com,SD55,43.711000000000006,-98.0241,Purr N Ruff Rescue,6052996399,SD,57301
,,Madison,US,almosthomesd@yahoo.com,SD17,44.0074,-97.1069,Almost Home Canine Rescue,,SD,57042
,,North Platte,US,jenneralstar@yahoo.com,NE129,41.121,-100.7903,Fur the Love of PAWS,308-539-0277  ,NE,69101
P.O Box 21,,Winner,US,adoptions@starsratrescue.com,SD37,43.1683,-100.0278,Star's Rat Rescue,(605) 840-4701,SD,57580
120 West 2nd Street South,,Brookings,US,brookingsregionalhumanesociety@hotmail.com,SD11,44.3028,-96.7855,"Brookings Regional Humane Society, Inc.",605 697-7387 (PETS),SD,57006
,,Valentine,US,svoigt@bwbr.org,NE68,42.8733,-100.5502,Borders without Boundaries Rescue,,NE,69201
5063 Dakota Avenue South,,Huron,US,bchs@santel.net,SD14,44.4925,-98.3489,Beadle County Humane Society,605-352-8955,SD,57350
,,Madison,US,mjw96@frontiernet.net,MN46,45.0119,-96.1878,"Gemini Rottweiler and Pitbull Rescue, Inc.",,MN,56256
68 S Central Ave,,Grant,US,pcanimalshelter@live.com,NE40,40.8033,-101.9119,Perkins County Animal Shelter,308-352-2630,NE,69140
211   11th Street North,,Benson,US,HSSC01@hotmail.com,MN80,45.3172,-95.6013,Humane Society of Swift County,320-808-3497,MN,56215
17584 195th Ave,,Glenwood,US,pchspets@gmail.com,MN31,45.6181,-95.3542,Pope County Humane Society,(320) 634-4761,MN,56334
3811 Nevada Street SW,,Alexandria,US,lahs@gctel.net,MN90,45.8754,-95.3454,Lakes Area Humane Society,(320) 759-2260,MN,56308
,,Alexandria,US,karen@ellieslegacy.org,MN437,45.8754,-95.3454,Ellie's Legacy Pet Rescue,,MN,56308
1015 Hwy 79 E,,Elbow Lake,US,gchumsoc@runestone.net,MN29,46.0062,-95.9932,Grant County Humane Society in the Fjoslien Animal Shelter,(218) 685-6220,MN,56531
18039 79 1/2 St SE,,Wahpeton,US,rwchs@702com.net,ND14,46.2799,-96.6361,Humane Society of Richland-Wilkin Counties,(701) 672-1676,ND,58075
1933 West Fir  Ave.,,Fergus Falls,US,shelter@humanesocietyotc.org,MN145,46.2988,-96.0285,Humane Society of Otter Tail County,(218) 739-3494,MN,56537
PO Box 515,,Motley,US,julieh@brainerd.net,MN98,46.3375,-94.6493,Pets Abandoned Wanting Support,218-639-PAWS (7297),MN,56466
310 NW Ash Avenue,( Highway 10 West   ),Wadena,US,,MN160,46.4404,-95.1344,Wadena County Humane Society,218-632-5938,MN,56482
